sigla da uf;nome da uf;codigo da agencia;nome da agencia;codigo do municipio;nome do municipio;cnpj;razao social;bairro;Ano do RelatÛrio
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;01175567.0001-61;ACRP PRESTA ß√O DE SERVI«OS EVENTUAIS LTDA;FAZENDA CAMBOATA , S / N - FAZENDA - BOA UNIAO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;06171308.0001-86;ALAGOINHAS TRANSPORTES LTDA;RUA CONSELHEIRO JUNQUEIRA , 912 - B - RUA DO CATU;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;08984659.0001-31;ASS SERVICOS DE MANUTENCAO;RUA ALEGRIA , 58 - JARDIM PEDRO BRAGA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;08207910.0001-51;ASSEIO SERVICE SISTEMA ATUAL DE LIMPEZA LTDA;CONJUNTO URBIS I , 10 - TERREO - JARDIM PETROLAR;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;12526597.0001-91;BASTOS CERQUEIRA CONSULTORIA LTDA;CJ FREI LEAO , 11 - RUA D - TERESOPOLIS;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;11214143.0001-12;BRASAN TRANSPORTES LTDA;TRAVESSA RIO BRANCO , 159 - ALAGOINHAS VELHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;04495108.0001-53;BRUNO SEABRA DE ALMEIDA BARRETO;RUA ANISIO CARDOSO , 30 - 1 ANDAR - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;05303232.0001-32;CELTA CONSTRUCOES LIMPEZA E TRANSPORTES LTDA;RUA NOVA INHAMBUPE , 1 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;05884000.0001-15;CH BARRETO;PRACA JJ SEABRA , 56 - 3 ANDAR - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13912037.0001-38;CVM SERVICOS FUNERARIOS LTDA ME;AVENIDA AYRTON SENA DA SILVA , 19 , TERRE , S / N - ALAGOINHAS VELHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;01596418.0001-76;DI CREDICO TRANSPORTES FLORESTAIS LTDA;AVENIDA JURACY MAGALHAES , S / N - BR 101 KM 110 A - JURACY MAGALHAES;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;04438998.0001-61;EL SHADDAI EMPREENDIMENTOS EDUCACIONAL LTDA;RUA CORONEL ANISIO CARDOSO , 39 - EDF WALDY AZI - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;11042071.0001-73;ERASMO GOMES DOS SANTOS;THOMPSON FLORES , 1 - SILVA JARDIM;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;02840512.0001-91;FAST FOOD COM…RCIO DE ALIMENTOS LTDA .;RUA CONSELHEIRO FRANCO , 225 - CASA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;10457647.0001-09;FERRAZ MANUTENCAO INDUSTRIAL LTDA ME;PARQUE HAVAI QUAD F L 2 , 1 - ESCRIT - ALAG VELHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;09333481.0001-21;FRIGORIFICO COSTA ANDRADE LTDA;RUA VINTE E UM DE ABRIL , 96 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07549540.0001-78;GGP DE ASSIST NCIA FAMILIAR E AUXILIO;AVENIDA AYRTON SENA DA SILVA , 19 - ALAGOINHAS VELHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;05380440.0001-35;GRILLO E COSTA LTDA;RODOVIA BR 101 , S / N - KM 09 - SEDE;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;09071873.0001-60;HOTEL ABSOLAR LTDA;RUA DANTAS BI√O , 984 - HOTEL - ALAGOINHAS VELHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;01687620.0001-03;INDUSTRIA E COMERCIO DE ALIMENTOS AZEVEDO;RUA LAURO DE FREITAS , 93 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;02894367.0001-21;J R COMERCIO LTDA;RUA 24 DE MAIO , 139 - CASA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;09318340.0001-30;J SANTOS REPARA ß√O DE MOTOCICLETAS LTDA;FAZENDA CRUZ CAETANA , S / N - RIACHO DA GUIA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;02162985.0001-87;JAGS ENSINO DE IDIOMAS LTDA;RUA JOSE GALDINO MAIA , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;02691256.0001-18;LEVA E TRAZ TRANSPORTES LTDA;RUA LUIZ VIANA , 09 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;11825194.0001-80;LOBO LOBO FLORESTAL LTDA;RUA MARGEM DA LINHA 871 , A , S / N - BARREIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;02456583.0001-95;M . S . MOURA BARRETO;RUA LAURO DE FREITAS , 10 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;04624463.0001-85;MARNOB SERVI«OS FLORESTAIS LTDA;RUA PAULO AFONSO , S / N - 1 ANDAR - PRA«A KENNEDY;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07731982.0001-30;OSVALTEC SERVICOS FLORESTAIS;RUA MANOEL VITORINO , 216 - CASA TERREO - TERESOPOLIS;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07792015.0001-89;PARAISO TRANSPORTES URBANOS LTDA;RUA PADRE GODINHO , 690 - A - SANTA TEREZINHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;06145450.0001-59;PROMOGRAF SERVI«OS E PRODUTOS LTDA;RUA DANTAS BIAO , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;09209683.0001-66;R . R . EMPREENDIMENTOS IMOBILIARIOS LTDA .;RUA DANTAS BI√O , 678 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;02637067.0001-67;RAYMUNDO ALVES E CIA LTDA EPP;RUA RODOVIA BR 101 KM 112 , S / N - SN - ALAGOINHAS VELHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;02851025.0001-24;RC SERVI«OS FLORESTAIS LTDA EPP;RUA JO√O DE CASTRO , 88 - CASA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;01460271.0001-92;RECAL REVESTIMENTO E CALDEIRARIA LTDA;QD F , LT 15 , DISTRITO INDUSTRIAL DE ALAGOINHAS , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;06296888.0001-38;S E C RESTAURANTE LTDA;RODOVIA BR 101 , KM 103 , 5 , S / N - LADO DIREITO - ALAGOINHAS VELHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;02113693.0001-54;SPAGNOL RESTAURANTE LANCHONETE E PIZZARIA;RUA FRANCISCO BATISTA , 12 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;03074623.0001-05;TEREZA CECILIA PEREIRA REBOUCAS;RUA GEONISIO BAROSO , 148 - RUA - BOA VISTA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;10731837.0001-64;TRANSCOC TRANSPORTES LTDA;RUA CONSELHEIRO DANTAS 450A , 450 - A - PRA«A KENNEDY;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;05231646.0001-01;TRANSPORTADORA NOVA REIS LTDA;ESTRADA BR 101 KM 110 , 110 - BOX 06 - ALAGOINHAS VELHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;05639725.0001-48;VELOZ EMPREENDIMENTOS LTDA;RUA BAR√O DE COTEGIPE , 153 - SALA A - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;06235290.0001-39;VFF TRANSPORTES E SERVI«OS LTDA;RUA DANTAS BIAO , S / N - N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;06235029.0001-39;VFF TRANSPORTES E SERVICOS LTDA;RUA DANTAS BIAO , S / N - N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;14709620.0001-09;VIA ß√O CIDADE DE ALAGOINHAS LTDA;VILA RIACHO DO MEL CHACARA IRM√LAISE , S / N - GARAGEM - SEDE;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;06879328.0001-06;VIA ß√O SANTO ANTONIO LTDA;RUA DEMOCRATAS , 41 - JARDIM PETROLAR;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13027933.0001-14;XAVIER TRANSPORTE URBANOS LTDA;RUA PADRE GODINHO , 690 - GARAGEM - SANTA TEREZINHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.02203.05;Aramari;01678742.0001-33;JOSE WASHINGTON BISPO GOMES;RUA PRIMEIRA TRAVESSA DO CEMITERIO , 20 - CASA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07004.05;Cardeal da;14020978.0001-20;SAM SERVI«OS DE ATENDIMENTO MULTIMIDIA LTDA;RUA DA MANGUEIRA , 18 - CASA - SEDE;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;11673273.0001-13;A S S P ASSESSORIA DE SEG PATRIM LTDA;RUA BELARMINA BRAGA GOES , 21 - APTO - RUA NOVA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;40531105.0001-91;ALVANICE DE FIGUEIREDO FERNANDES ME;RUA SIMOES FILHO , 240 - CASA - BOA VISTA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;00576185.0001-87;CESAR ROCHA DE ANDRADE;RUA JOSE VISCO , , S / N - S / N - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;32639981.0001-08;CHURRASCARIA E LANCHONETE CENTRO ESSO;RUA JOSE VISCO , 128 - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;04487080.0001-02;CONTERP CONSULT SERV ENG DE PETROLEO LTDA;PARQUE SANTO ANTONIO , S / N - FLEMING;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;10905852.0001-81;DANIEL CARLOS DOS SANTOS DE CATU;RUA RODOLFO GOES , 275 - CASA - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;04102789.0001-42;DDRC SERVI«OS DE MONTAGENS LTDA;RUA DS MARGARIDAS , 639 - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;07917708.0001-50;FERRAZ TRANSPORTES;RUA BENTO ABADE DE FREITAS , 20 - SALA 1 - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;13065045.0001-96;G PEREIRA DA CUNHA ME;RUA JOSE VISCO 100 CASA , S / N - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;02739715.0001-96;GLOBO SERVI«OS E COMERCIOS DE PECAS LTDA;RUA JOSE VISCO , 62 - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;01702997.0001-94;JOMAG SERVICOS DE MANUTENCAO LTDA;RUA JOSE VISCO , S / N - TERREO - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;13070741.0001-90;M MENEZES TEIXEIRA RABELO ME;RUA RODOLFO GOES 275 LOJA , S / N - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;00200989.0001-87;MANOEL JOSE DE ARAUJO JUNIOR ME;RUA JOSE VISCO DE ARAUJO JUNIOR , S / N - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;33311788.0001-06;MATEP S / A M QUINAS E EQUIPAMENTOS;RUA BENTO ABADE DE FREITAS , S / N - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;09526083.0001-21;MENDES EMPREENDIMENTOS E TERCEIRIZA ß√O DE;RUA DES PEDRO RIBEIRO , 1 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;11098168.0001-06;PETROSERVICE;SIMOES FILHO , 300 - CASA - BOA VISTA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;05413507.0001-90;PINHEIRO GUINDASTE E TRANSPORTES LTDA;RUA BENTO ABADE DE FREITAS SN , S / N - . - CAMPINAS DE PIRAJA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;07834983.0001-00;SOLIDEZ SERVICOS E LOCACAO DE MAO DE OBRA;RUA SEGUNDA TRAVESSA BARAO DE CAMACARI , 104 - BARAO DE CAMACARI;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;96724158.0001-83;TANIA REGINA DOS SANTOS MATHIAS;RUA BENTO ABADE DE FREITAS , 36 - TERREO - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;03854227.0001-92;AROLDO OLIVEIRA DOS SANTOS ME;ROD BA 99 KM 87 , S / N - LINHA VERDE PORTO DE SAUIPE;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;34395459.0001-53;MARIA VALDICE SILVA MENEZES;DEP RUY BACELAR , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;01603936.0001-70;ROSANGELA SOARES RIBEIRO ME;P«A DA MATRIZ , S / N - SALA - PORTO DE SAUIPE;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;07716064.0001-32;TPC TOPOGRAFIA PLANEJAMENTO E CONSTRU ß√O;AV LUIZ GONZAGA , 719 - 1 ANDAR - MILAGRES;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;08237486.0001-98;TREE BIES EMPREENDIMENTOS HOTELEIROS LTDA;LOT MIRAMAR , 8 - QUADRA J - VILA DE SUBAUMA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.13705.05;Inhambupe;09196804.0001-82;ECOLIMP LIMPEZA TRANSPORTES E CONTRUCOES;RUA PADRE CAMILO , 59 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.23308.05;Ouri«angas;86783867.0001-86;JICF FLORESTAL LTDA ME;RUA GRACILIANO DE FREITAS , 18 - 1 AND 01 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.23308.05;Ouri«angas;08356228.0001-20;LOBO & DANTAS LTDA;RUA MANOEL GOMES DE CERQUEIRA , S / N - CASA - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.02500.05;Baian”polis;08686441.0001-09;N I ANGNES;POV DE SUMIDOURO , S / N - SUMIDOURO - ZONA RURAL;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04748975.0001-53;ACRED ACESSORIA DE CREDITO E SERVI«OS LTDA;RUA CAFE FILHO , S / N - QD G LT 07 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09521380.0001-84;AGENCIA REAL DE EMPREGOS;RUA ANIBAL ALVES BARBOSA , 435 - B - PRIMAVERA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08881240.0001-54;AGRO SERVI«OS DE AGROPECUARIA;ESTACAO ELVATORIA , 26 - MORADA NOBRE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;34343228.0001-04;AGROPECUARIA GAUCHA LTDA;RUA 15 DE NOVEMBRO , 295 - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04640878.0001-42;ANDRADE E SILVA LTDA;RUA SANTA CRUZ , 220 - A - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04283113.0001-00;ARTS PINTURAS CARLOMAN LTDA;LEOPOLDINA CASTRO , 1 - NOVO HORIZONTE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08766452.0001-90;AUZENITA TERCINA DA CONCEICAO;RUA 26 DE MAIO , 397 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;13454439.0001-36;BB EXPRESS LTDA ME;RUA 26 DE MAIO , 26 , S / N - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05824079.0001-99;BORGNO TRANSPORTES LTDA;AVENIDA AHYLON MACEDO , 1601 - ED PORTO BRASIL - BOA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05214837.0001-57;CAMANDAROBA ADVOGADOS ASSOCIADOS;PRA«A S√O JO√O , 228 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07129628.0001-30;COOP DOS TRANSP RODOV BENS AUTOM OESTE;RUA GRA BRETANIA , 34 - QD NI LOTE NI - VILA RICA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08773927.0001-76;COPAGRO-COOP . DE PRODUTORES AGRÕCOLAS DE;AV AHYLON MACEDO , 1039 - ACESSO A - BOA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;11941474.0001-54;DANIELLE FERNANDES PORTO;RODOVIA BR 020 / 242 KM 604 , S / N - LOJA 01 - VALE DA BOA ESPERANCA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04702443.0001-85;DELTAVILLE EMPRESA IMOBILIARIAS LTDA;AVENIDA JOSE BONIFACIO , 1556 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07068827.0001-86;DOGIVAL JOSE FERREIRA;RUA SAO FRANCISCO , 889 - QD 82 LT 02 SAL - MIMOSO II;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05740794.0001-43;EDGAR FERREIRA DE AMORIM;RUA FUNRURAL , 80 - A - MORADA NOBRE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05840669.0001-05;EDIMUNDO PEREIRA NOVAES;BRA , 242 - KM 01 SN - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05898398.0001-49;ES BRASIL SERVS . AUXILIARES DE TRANSPORTE;RUA CORONEL MAGNO , 662 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08453930.0001-02;ESTRELA GUIA SEGURAN«A PRIVADA;AV ALBERTO AMORIM , 988 - CASA TERREO - SAO PEDRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05614589.0001-31;ESTRELA GUIA PRESTA«OES DE SERVI«O LTDA;RUA B , 33 - CASA TERREO - SAO PEDRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07405678.0001-01;EXPLOS√O DESIGNER;RUA CAPITAO MANOEL MIRANDA , 12244 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;11048812.0001-23;FLECHA TRANSPORTE E DISTRIBUI ß√O LTDA;AV . AHYLON MACEDO , 63 - B - SALA 108 - BOA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05664844.0001-50;GLAUTON CLAUDINO PINHEIRO DE LIMA;RUA AYMORE , 442 - SALA 101 - PARQUE SANTA LUCIA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08361525.0001-64;GRAFICA EDITORA JL LTDA;RUA RUA JOSE ROCHA , 255 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08148344.0001-54;HAIDE APARECIDA J M FLORES;RODOVIA BR 242 KM 05 , 48 - VILA RICA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04726115.0001-19;IGUACU PROCESSAMENTO E DADOS LTDA;RUA GUIOMAR PORTO , 505 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09249128.0001-68;INCODEMA REFLORESTAMENTO E EMPREENDIMENTOS;RUA CAPIT√O MANOEL MIRANDA , 1071 - B - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08053262.0001-26;IPANEMA GRAFICA E EDITORA LTDA;RUA MARACHAL DEODORO , 783 - A - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08911529.0001-79;IVETE MARIA CARNEIRO DE SOUSA RICARDI-ME;PRACA PRACA ENGENHEIRO GERALDO ROCH , 280 - TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05676850.0001-28;JAIR SALVATICO ME;RODOVIA BR 020 KM 30 S / N , S / N - KM30 - ZONA RURAL;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05921950.0001-72;JANAINA CORREIA PORTO;RODOVIA BR 242 KM 02 , S / N - NOVO HORIZONTE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;06002721.0001-17;JOCIAN CARDOSO LEMOS;RUA CORONEL MAGNO , 219 - A - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04202761.0001-87;JOGRAF IMPRESSOS LTDA;RUA FLORIANO PEIXOTO , 304 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;10401753.0001-62;L ARAUJO DE MATOS DE MOURA ME;RUA GUARUJA , 810 - B - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05380246.0001-50;LDA CONSULTORIA EDUCACIONAL LTDA;RUA PLANALTO , 351 - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;10723681.0001-70;LUANA VIELMO & CIA;RUA GUIOMAR PORTO , 471 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;02575922.0001-52;MAGNA CELIA DO SANTOS CARVALHO;RUA DOS IMIGRANTES , 23 - PARQUE LACERDA - PARQUE LACERDA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04070176.0001-70;MARCOS MARTINS FERREIRA ME;RODOVIA BR 020 , 242 - KM 604 - VALE DA BOA ESPERAN«A;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;06017249.0001-96;MARIANA TRANSPORTE LTDA;RUA BAR√O DE COTEGIPE , 105 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;02965436.0001-40;MASTER GRILL COMERCIO DE ALIMENTOS LTDA;AVE ANTONIO CARLOS MAGALHAES , 1352 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07237454.0001-20;NOGUEIRA & AZEVEDO LTDA;RUA DA PITOMBA , 144 - QUADRA 05 LOTE - CONJ HAB BURITIS I;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07902288.0001-39;PA CONSULTORIA AGROPECUARIA LTDA;AVENIDA BENEDITA SILVEIRA , 100 - APARTAMENTO 301 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;10371634.0001-04;PEIXOTO PROCESSAMENTO DE DADOS LTDA ME;RUA JOS… BONIF CIO , 136 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;11170097.0001-05;PROTEGENDO ASSESSORIA E CORRET DE SEG GERAIS;RUA CAPITAO MANOEL MIRANDA , 888 - PQ . SANTA LUCIA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;00689133.0001-17;RADIO BARREIRAS LTDA;RUA GUADALAJARA , 403 - VILA DULCE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;13816046.0001-25;RADIO FM LIDER LTDA;RUA GUADALAJARA , 403 - VILA DULCE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;15680432.0001-68;RADIO VALE DO RIO GRANDE;RUA LUIS AUGUSTO FERNANDES , 306 - 1 { ANDAR - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;06537900.0001-59;RAYANE S FARIAS DE OLIVEIRA;RUA SAO LUIS , 288 - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;16294902.0001-18;RBC TERMINAIS RODOVI RIOS LTDA;RODOVIA BR 020 KM 01 , S / N - TER . DODOVI RIO - RODOVIA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;11417930.0001-61;RESTAURANTE MASTER GRILL;ROD BR , 20 - KM 1 51 SALA 1 - VILA RICA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09085955.0001-63;RPD - PROCESSAMENTO & DADOS LTDA;RUA CORONEL MAGNO , S / N - 92 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;33821125.0001-31;SIDONIA GREVINEZ KONIG;AVENIDA AYLON MACEDO , 1824 - TERREO - BARREIRINHAS;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;10687297.0001-69;SILVANA TEREZA GONCALVES ROCHA BOTELHO;TV 15 DE NOVEMBRO , 42 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09579916.0001-12;SILVEIRA IMOVEIS LTDA;RUA VINTE E QUATRO DE OUTUBRO , 59 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07563765.0001-89;SOLANGE VIEIRA DE ALMEIDA;RUA FUNRURAL , 80 - C - MORADA NOBRE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;14815757.0001-48;SOLAR HOTEIS E TURISMO LTDA;AV AHILON MACEDO , 2000 - BOA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05142231.0001-53;SOLU«¥ ES TRANSPORTES LTDA .;RUA NOVO HORIZONTE , 58 - BOA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09675266.0001-09;SUDOESTE SERVICOS FINANCEIROS LTDA;AVENIDA PROFESSOR GUIOMAR PORTO , 221 - CENTRO;2011
