sigla da uf;nome da uf;codigo da agencia;nome da agencia;codigo do municipio;nome do municipio;cnpj;razao social;bairro;Ano do RelatÛrio
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;05973832.0001-08;ADAILTON DA SILVA ME;PCA PADRE ALFREDO , 62 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;10441172.0001-54;ALAGOINHAS MITO MOTOS LTDA;AVENIDA JURACY MAGALHAES , 595 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;00824232.0001-64;ALAGOINHAS TECIDOS E CONFEC«¥ ES LTDA;RUA PRACA DA BANDEIRA , 113 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;08696073.0001-71;ALAGOMINAS CALCADOS LTDA;PRC PADRE ALFREDO SN , S / N - TEREO - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07618208.0001-18;ALFAMASTER CONFEC«¥ ES LTDA;RUA FRANCISCO BATISTA , 110 - B - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;40493066.0001-85;AQUA FRESCA PERFUMARIA E COSMETICOS LTDA .;RUA J . J SEABRA , 45 - CASA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;08715685.0001-64;ARATES DISTRIBUIDORA DE BEBIDAS LTDA;RUA CONSELHEIRO DANTAS , 450 - CASA - KENNEDY;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13513940.0001-26;ARMARINHO E CONFEC«OES FAGUNDES;RUA FRANCISCO BATISTA , 2 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;08030659.0001-00;BARRETO VEICULOS LTDA;AVENIDA JURACY MAGALHAES , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;32619454.0001-31;BASTOS FREITAS & CIA LTDA;RUA DR JO√O DANTAS , 1220 - LOJA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;01471949.0001-32;BRASKOL DISTRIBUIDORA DE BEBIDAS LTDA;AVENIDA JURACY MAGALHAES , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;09071894.0001-85;CEAB SUPERMERCADOS LTDA;AVENIDA LOURIVAL BATISTA , 10 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;09459515.0001-29;CIDADE COMERCIO DE PE«AS E AUTO CENTER LTDA;CONSELHEIRO JUNQUEIRA , 15 - ALAGOINHAS - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;05084021.0001-56;CLARA CLARA COMERCIO DE MOLAS LTDA;RODOVIA BR 101 , S / N - SN - KM 108;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07893347.0001-50;COMERCIAL DE CAL«ADOS DONIZETE LTDA;RUA ANISIO CARDOSO , 58 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;03623645.0001-79;COMERCIAL DE CALCADOS ALAGOINHAS LTDA;RUA FRANCISCO BATISTA , 68 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07503926.0001-49;COMERCIAL DE CALCADOS STILLU LTDA;PRACA J J SEABRA , 238 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07054417.0001-86;COMERCIAL DE PETROLEOCDA LARANJA;RUA DR JO√O DASTAS , 115 - POSTO - SANTA TEREZINHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;10854145.0001-03;COMERCIAL PINTO DE CERQUEIRA LTDA;RUA C , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07515746.0001-87;CONTIL COMERCIO E TRANSPORTE LTDA;RUA JARDIM SAO FRANCISCO , 387 - CONTIL - DOIS DE JULHO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07549663.0001-09;COR E EMO ß√O COMERCIAL DE TINTAS LTDA;RUA VISCONDE DE S√O LOUREN«O , 26 - TERREO - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;08359486.0001-60;CPD ENERG…TICOS E DERIVADOS DE PETR”LEO LTDA;RODOVIA , S / N - KM 110 , 5 - ZONA RURAL;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;04733445.0001-31;D W MODAS LTDA;P«DA BANDEIRA , 27 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;01758270.0001-29;DOMINIQUE COMERCIAL DE ALIMENTOS LTDA;PRA«A DA BANDEIRA , 85 - - - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;34342097.0001-32;ELINALDO AUTO CENTER COM DE PE«AS AC LTDA;AVENIDA JURACY MAGALH√ES , S / N - CASA TERREO - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;03377499.0001-49;FARM CIA QUALIFARMA LTDA;RUA JOS… BONIF CIL , 09 - EDF MARY - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;03635914.0001-17;FERRONIT COMERCIO LTDA;RUA MANOEL VITORINO , 198 - TERESOPOLIS;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13277157.0001-00;H A ARMAZENAMENTO E DISTRIBUI ß√O DE;RUA SILVA JARDIM , 22 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;03001349.0001-36;HUTTNER E BRANDAO LTDA;RUA DR CARLOS AZEVEDO , 109 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;14519177.0001-03;IVEP IRAPURU VEICULOS E PE«ASLTDA;AVENIDA JURACY MAGALHAES , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13236502.0001-68;JOANA ALVES OLIVEIRA ME;RUA SAO JOSE 500 , S / N - JARDIM PETROLAR;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;14518963.0001-96;JOSE JESUS DOS SANTOS DE ALAGOINHAS;RUA ALEXES ALENCAR , 1 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;10428434.0001-40;L . R . ROCHA CAL«ADOS LTDA;RUA FRANCISCO BATISTA , 94 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;02324726.0001-05;LARA MOTO CENTER LTDA;RUA LAURO DE FREITAS , 234 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13511118.0001-26;LOJA BARRETO DE DEPARTAMENTO LTDA;PRACA JJ SEABRA , 56 - ALAGOINHAS;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;14415947.0001-78;M ANESIA & CIA LTDA;RUA PRACINHAS DIONISIO E EVILASIO , 17 - LOJA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;03944982.0001-68;M DA P C V NOVA;PRACA PADRE ALFREDO , 22 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13192885.0001-10;MADEIREIRA GALES LTDA;BR 101 , S / N - KM 116 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13399241.0001-05;MADEREIRA REIS IND E COMERCIO LTDA EPP;RUA DR RENATO BITTENCURT , , 273 - LOJA - PEDRO BRAGA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;09410561.0001-33;MALU COMERCIAL DE MOTOS LTDA;AVENIDA JURACI MAGALH@ES , 1340 - JARDIM PETROLAR;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;05901782.0001-53;M”VEIS CLASSICOS LTDA;PRA«A DIONISIO E EVILAZIO , 110 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;05542512.0001-01;M”VEIS DOURADO LTDA;PRA«A DA BANDEIRA , 51 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13646054.0001-70;PANIFICA ß√O CENTRAL DE ALAGOINHAS LTDA;RUA VISCONDE DE S√O LOUREN«O , 94 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;00355036.0001-98;PINTATUDO COMERCIO E REPRESENTA«¥ ES DE;RUA MARECHAO BITENCOURT , 119 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;13260750.0001-44;PODIUM COM DE MOVEIS E DECORACOES LTDA;RUA MILTON ORNELAS , 160 , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;74008566.0001-04;POSTO ESTRELA DA 101 LTDA;RODOVIA BR-101 , S / N - KM-108 - SEDE;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;06912007.0001-66;ROBSON NASCIMENTO SIMOES;RUA PAULO AFONSO , S / N - DEPOIS DO A BB - PRACA KENNEDY;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07217820.0001-89;SANTO EXPEDITO COMERCIO DE GAS LTDA;RUA MOREIRA CESAR , 71 - SANTA TEREZINHA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;34310409.0001-26;SUPERMEDEIROS COMERCIAL DE ALIMENTOS LTDA;PRA«A JOSE JOAQUIM SEABRA , 63 - LOJA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;04858654.0001-01;T CURCINO BASTOS;RUA CONSELHEIRO COUTO , 111 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;40456873.0001-28;TAMARA MOVEIS LTDA;RUA DR . MILTON ORNELAS , 01 - CASA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;03093328.0001-98;USE MALHAS LTDA;RUA FRANCISCO BATISTA , 54 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;14877823.0001-04;UTILGAS - COMERCIO E REPRESENTACOES;SAO MARCOS , 79 - JARDIM PETROLAR;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.00702.05;Alagoinhas;07233137.0001-35;VENSERV COMERCIO E SERVI«OS LTDA;RUA MARIA FEIJO , 73 - SALA 02 E 03 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.02054.05;Ara«as;34421255.0001-40;DOMINGOS JESUS DA SILVA;RUA DO ASFALTO , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;96722137.0001-29;ANTONIO KERTON MOTA DOS SANTOS;RUA DESEMBARGADOR PEDRO RIBEIRO , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;02681833.0001-90;COMERCIAL DE CALCADOS PORTO LTDA;RUA DES PEDRO RIBEIRO BITTENC , 84 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;03296370.0001-06;COMERCIAL DE PETROLEO RIBEIRO ARAUJO LTDA;RUA JOS… VISCO , S / N - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;00080517.0001-38;CONSTRUMIR COMERCIO ER LTDA;RUA DESEMBAGADOR PEDRO RIBEIRO , 238 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;10784259.0001-24;NOVA HERA COMERCIAL DE GAS LTDA;R DAS ANGELICAS , 91 - PLANALTO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;03281251.0001-80;RUBENS DA LUZ SAPUCAIA NETO;RUA JOSE VISCO , 64 - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;12459502.0001-64;SUPER OFERTA SUPERMERCADOS LTDA;PRACA OLIVIERI , 48 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;08755304.0001-70;TECEIRO MILENIO;RUA JOSE VISCO , 2 - PIONEIRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.07509.05;Catu;16099129.0001-39;VIANA PEREIRA E SILVA LTDA;PRACA LOURENCO OLIVIERI , 73 - CASA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;06329725.0001-04;BAHIA FRUTOS LTDA;FAZ GAVIAO S / N , S / N - . - ZONA RURAL;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;08820202.0001-91;CRISTOVAM ALVES PEREIRA;RUA NOVA BRASILIA , S / N - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;40563769.0001-32;INCARPOL LTDA;RUA DO PALAME , 628 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;08145875.0002-74;JE COMERCIO CONFEC«¥ ES LTDA;P A LADISLAU CAVALCANTE , 27 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;04796521.0001-58;LIDIA MARIA PINHEIRO VIEIRA SANTOS;PRACA CONEGO FELIX , S / N - SALA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;01662738.0001-87;RIONORTE DUISTRIBUIDORA DE BEBIDAS LTDA;RUA DO PALAME , 845 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.10503.05;Entre Rios;03476901.0001-42;SOFT PERFUMARIA E COSMETICOS LTDA;AV JURACY MAGALHAES , 108 - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.13705.05;Inhambupe;11222305.0001-64;BRASIL CITROS COMERCIO DE FRUTAS LTDA;RUA ACESSO BR110 KM305 SN , S / N - ZONA RURAL - ZONA RURAL;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.13705.05;Inhambupe;03563226.0001-99;JOANA ANG…LICA DE MATOS ARAUJO;RUA A , S / N - CASA - URBIS;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.13705.05;Inhambupe;11046670.0001-65;PSB FLORESTAL LTDA .;BR 110 KM 297 , S / N - ZONA RURAL - LAGOA SECA;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.29701.05;S¿tiro Dias;02006951.0001-01;HIPER COMERCIO DE MADEIRAS LTDA;RUA DOIS DE FEVEREIRO , 29 - SALA - CENTRO;2011
BA;BAHIA;29.00702.00;Alagoinhas;29.29701.05;S¿tiro Dias;13667183.0001-45;SANTANA E IRM√O LTDA ME;PRA«A RAUL PASSOS , S / N - CASA - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;03812206.0001-04;ADAMY & IURCZAKI LTDA;R DAS TURBINAS , 120 - XXXXXXXXX - BOA VISTA IV;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04988082.0001-85;ARAUJO E CAMPOS LTDA;RUA ALBERTO COIMBRA , 54 - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;00291612.0001-80;AUTO POSTO LINS LTDA;AVENIDA ANTONIO CARLOS MAGALHAES , 600 - D - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09435426.0001-42;AZEVEDO PERUNA LTDA;AVENIDA JOSE BONIFACIO , 2414 - VILA BRASIL;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05084675.0001-80;BAUM FARMA LTDA;RUA CORONEL MAGNO , 427 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09225249.0001-70;BRASILIA VEICULOS E PE«AS LTDA;BR 020 KM 608 , S / N - VILA RICA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05781514.0001-45;BUGRE AGRO COMERCIO E REPRESENTACOES LTDA;AV DEOCLECIO SEVERINO RAMOS , S / N - TREVO DA ROD BR - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07666744.0001-99;BURITI VEÕCULOS PE«AS E SERVI«OS LTDA;RODOVIA BR 242 , S / N - KM 02 - NOVO HORIZONTE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07122899.0001-64;C J DE OLIVEIRA ALVES;RUA FOLK ROCHA , 96 - TERREO - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;06104529.0001-31;CARLOS RODRIGUES DE SANTANA;ROD BR 135 , 1284 - KM 01 - BOA SORTE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04630189.0001-57;CASA . COM COMERCIAL DE MOVEIS E ELETROS LTDA;RUA BENEDITA SILVEIRA , 240 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07545670.0001-32;CB BAHIA DISTRIBUIDORA DE BEBIDAS LTDA;RODOVIA BR 020 KM 608 , S / N - CHACARA CANDEIA - BARREIRAS;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;40487332.0001-67;CENTRO AUTOMOTIVO PNEUS DOURADO COMERCIO E;AVENIDA ANTONIO CARLOS MAGALHAES , 596 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;13660071.0001-62;CEREALISTA CASTRO LTDA;RUA SAO SEBASTI√O , 773 - CASA TERREO - BOA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;13374192.0001-48;COMERCIAL DE CALCADOS MELO DINIZ LTDA;AV BENEDITA SILVEIRA 428 , S / N - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;02980722.0001-85;COMERCIAL DE CEREAIS PADIM LTDA;RUA SANTA MONICA , 250 - A - JARDIM BELA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08890473.0001-13;CONFECC√O E CAL«ADOS DA SOGRA LTDA;RUA PRINCESA ISABEL , 281 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08116237.0001-44;DALVAN GERALDO DA CUNHA;RUA ANTONIO COITE , 57 - OURO BRANCO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;73512030.0001-50;DELSON COMERCIO DE MAQUINAS LTDA;AV CLERISTON ANDRADE , 369 - CASA - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04645666.0001-58;DINIZ DINIZ & PINHEIRO LTDA;RUA MARECHAL DEODORO , 1009 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08546610.0001-05;DT COMBUSTIVEIS LTDA;AV ANTONIO CARLOS MAGALHAES , 2024 - CASA TERREO - NOVO HORIZONTE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;13715099.0001-50;ECONOMIA DISTRIBUIDORA DE BEBIDAS LTDA;RODOVIA BR 242 , 98 - KM 1 , 5 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04119698.0001-10;EDUARDO ROCHA MASINI ME;P«LANDULFO ALVES 16 , 16 - A - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;16494569.0001-90;ELETRON-VOLT ENGENHARIA ELETRICA E COMERCIO;RUA PRESIDENTE COSTA E SILV , 57 - BOA VISTA - 47804510;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08660360.0001-21;ELITE CENTER MODAS COMERCIO DE ROUPAS E;RUA ANTONIO CARLOS MAGALHAES , 1100 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;10539961.0001-22;ENCAIXEE VERSATIL COM DE MOVEIS E ELETROS;RUA SEVERINO VIEIRA , 30 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;02688545.0001-68;ENIO BODENSTEIN BAUM;RUA CUSTODIA ROCHA DE CARVALHO , 92 - A - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08902480.0001-98;FABIO RODRIGUES DIAS;RUA DOM PEDRO I , 205 - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08809082.0001-21;FERRAZZA E SARTORI LTDA;RUA FERNAO DIAS , 16 - BELA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;02697360.0001-10;IMPORTILAR UTILIDADES LTDA;RUA CUSTODIA ROCHA DE CARVALHO , 253 - A - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08692356.0001-45;J CARDOZO DA SILVA;RUA CUSTODIA ROCHAA DE CARVALHO , 321 - PRIMAVERA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04863244.0001-59;J E ALVES ARAUJO COM PROD FARMAC LTDA;AVENIDA ANTONIO CARLOS MAGALHAES , 1294 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;01869933.0001-82;J . L . A COMERCIO DE PE«AS LTDA;AVENIDA ANT‘NIO CARLOS MAGALH√ES , 1384 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;74178815.0001-00;JCO - INDUSTRIA E COMERCIO DE FERTILIZANTES;TRAVESSA AYLON MACEDO , 10 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09218822.0001-18;JOHNY SABEL DANTAS;RUA LOMANTO JUNIOR , 289 - J K;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;00320645.0001-01;JUCILENE KAWATA KOBAYASHI;RUA JOSE ROCHA , 75 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;01447017.0002-35;LAFERLINS TRADING LTDA;RUA DAO PEDRO II , 300 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09331795.0001-95;LEONARDO DAMASO COELHO;NUCLEO RESIDENCIAL CODEVASF , 7 - A - VILA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05250666.0001-11;LEONARDO ROCHA MASINI;PRA«A CORONEL ANTONIO BALBINO , 53 - LOJA 71B - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;10897666.0001-48;LHC FRAS PRODUTOS ALIMENTICIOS LTDA;AVENIDA ANTONIO CARLOS MAGALHAES , 1260 - A - VILA BRASIL;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;03222744.0001-49;LUIZA CERQUEIRA DOS SANTOS;RUA BENDITA DA SILVEIRA , 60 - CASA - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;03810445.0001-25;M M MALHAS LTDA;RUA ALBERTO COIMBRA , 180 - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;07273082.0001-97;M . C . O COM DE MAT DE CONSTRUCAO LTDA;TRAVESSA MARECHAL RONDON , 35 - SAO PEDRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;14450126.0001-72;MATA CAMPOS E CIA LTDA;AVENIDA ANTONIO CARLOS MAGALHAES , 1000 - CASA TERREO - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;15973258.0002-22;MATERIAL DE CONSTRUCAO SAMOM LTDA;AV . CLERISTON ANDRADE , 1367 - BOA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;10366427.0001-61;MCARDOSO PRODUTOS CERAMICOS E SERVICOS LTDA;AVENIDA CLERISTON ANDRADE , 1111 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05864390.0001-61;MERCANTIL SHALOM LTDA;AV LUIS EDUARDO MAGALHAES , 349 - LOT SERRA DO MIMO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;09446528.0001-63;MONTEIRO , PEREIRA & CIA LTDA;AVE JOSE BRAZ DE AZEVEDO , 209 - B - VILA RICA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;10794075.0001-45;MOVE DISTRIBUI ß√O DE ALIMENTOS LTDA;RUA ORIENTE , 334 - QD 11 - VILA BRASIL;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;03825104.0001-23;NEURIVANIA SANTOS OLIVEIRA;RUA SANTA CUSTODIA , 367 - BARREIRINHAS;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;02884809.0001-59;ODESINA PIMENTEL MOREIRA RIBEIRO & CIA LTDA;AVENIDA AHYLON MACEDO , 1886 - BOA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;04956229.0001-55;P M S DA FONSECA & CIA LTDA;AVENIDA CLERISTON ANDRADE , 375 - LOJA - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;86834728.0001-34;PARIS COMERCIO DE PRODUTOS FARMACEUTICOS;AVENIDA CLERISTON ANDRADE , 1413 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;16398794.0001-23;PAULO STEFANO MARTINS DE ALEMCAR;RUA CAFE FILHO , 330 - SANDRA REGINA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08854962.0001-10;PERFIBAL - COMERCIO DE FERRAGENS LTDA - ME;RUA PEDRO DOURADO , S / N - JK;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;05265037.0001-65;PEZINHO COMERCIO DE CAL«ADOS LTDA;RUA GUIOMAR PORTO , 66 - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;34054429.0001-83;PORTO BRASIL AGRICOLA LTDA;AVENIDA AHYLON MACEDO , 1601 - EDF PORTO BRASI - BELA VISTA;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;32606386.0001-76;PRODUTOS FARMACEUTICOS MASCARENHAS LTDA;RUA BENETIDA SILVEIRA , 365 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;40462236.0001-64;REDE ROYAL DE AUTOS PE«AS LTDA;AVENIDA ANTONIO CARLOS MAGALHAES , 1242 - SALA 101 - FOLHA VERDE;2011
BA;BAHIA;29.03201.00;Barreiras;29.03201.05;Barreiras;08892177.0001-51;RIO DE ONDAS COMERCIO DE VEICULOS LTDA;AV CLERISTOM DE ANDRADE , 1495 - JARDIM BELA VISTA;2011
