sigla da uf;nome da uf;codigo da agencia;nome da agencia;codigo do municipio;nome do municipio;cnpj;razao social;bairro;Ano do RelatÛrio
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00070218.0001-12;GRAFICA E EDITORA LTDA;AFLITOS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04810460.0001-36;INDUSTRIA E COMERCIO DE CONFEC ß;ENGENHO VELHO DE BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15127483.0001-67;COMERCIO E INDUSTRIA DE FUMOS;SANTO ANT‘NIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04766794.0001-50;INDUSTRIA E COMERCIO LTDA;GRANJAS R . P . V;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;10991177.0001-50;IND E COM DE ALIMENTOS;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;63242473.0001-15;CIA DE DESENVOLVIMENTO URBANO;PORTO SECO PIRAJ;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02310535.0001-94;MOVEIS PLANEJADOS LTDA;MASSARANDUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05463953.0001-00;DISTRIBUIDORA E;GRANJAS RURAIS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01469078.0001-12;PAOZINHO DELICIA LTDA;NOVA BRASILIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00858623.0001-08;EQUIPAMENTOS LTDA;IAPI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07498296.0001-61;PERFURA«¥ ES DO BRASIL LTDA;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08837283.0001-32;ENGENHARIA LTDA;GRAN RURAIS PRES VA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02673730.0001-89;ANTONIO ROCHA;URUGUAI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;09145162.0001-92;EQUIPAMENTOS INDUSTRIAIS LTDA;BONFIM;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05397037.0001-19;E GRAFICA REVIVE LTDA;URUGUAI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;74104902.0001-04;MIGUEL;BARRIS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05807971.0001-61;SANTOS DE JESUS DE ITAPARICA;COSME DE FARIAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07830314.0002-41;PETROLEO;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15104417.0001-71;ELETROMECANICA E COMERCIO LTDA;NAZARE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15257819.0001-06;GRAFICA DA BAHIA;FAZ GRANDE DO RETIRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00129613.0001-23;SISTEMAS ELETRONICOS LTDA;FEDERACAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06041093.0001-89;NEGOCIOS E PARTICIPACOES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15138340.0001-50;TABARAMA TABACOS DO BRASIL;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05589482.0001-80;DA BAHIA INDUSTRIA E;LOBATO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01089336.0001-35;EVANGELISTA SERVICOS LTDA;PRAIA GRANDE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;40602633.0001-94;INDUSTRIA METALURGICA LTDA;RETIRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05331532.0001-25;. FEIJOO INDUSTRIA DE ALIMENTOS;ARRAIAL DO RETIRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15107410.0001-03;DE BISCOITOS TUPY;RETIRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13602529.0001-27;INDUSTRIA E COMERCIO DE;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03533367.0001-69;INDUSTRIA LTDA;MARES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15120066.0001-92;BRICA DE PAPEL DA BAHIA S . A .;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03004356.0001-91;RIO REPAROS NAVIS E DIESEL;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;14878722.0001-58;DIESEL COMERCIO DE PE«AS E;AGUAS CLARAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;33913872.0001-08;TABACALERA LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00509012.0001-46;VITERBO ROUPAS TROPICAIS EPP;PQ . B . V . BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05770290.0001-76;GRAFICA E EDITORA NOSSA;AGUA DE MENINOS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02513244.0001-01;COMERCIAL LTDA ME;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05930430.0001-26;GRAFICA E EDITORA SANTA LUZIA;AGUA DE MENINOS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04980167.0001-17;INDUSTRIA DE VIDROS BA;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;42018150.0001-72;COM…RCIO E IND⁄STRIA DE ARTIGOS;E V DA FEDERACA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00450701.0001-22;COMERCIO E REPRESENTACOES;SAO MARCOS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;33911629.0001-42;E EDITORA ESPERANCA LTDA;SANTO AGOSTINHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;11003873.0001-74;. E . A INSTALA«¥ ES LTDA;IMBUI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;20752697.0001-64;JOIAS LTDA .;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03794508.0001-05;UNIFORMES LTDA;ACUPE DE BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04385585.0001-66;PREMOLDADOS DE CONCRETO LTDA;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08607869.0001-00;COMERCIALIZACAO E DISTRIBUICAO;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;11101376.0001-09;PIVA IND E COM DE;JARDIM APIPEMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00912038.0001-30;INDUSTRIA DE MARMORES E;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;10810467.0001-50;8 GRAFICA DIGITAL LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07987727.0001-53;E COM DE GRAXARIA SALVADOR LTDA;SAO CRISTOVAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15183098.0001-37;INDUSTRIA E COMERCIO LTDA;CAJAZEIRAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02064933.0001-78;BAHIANA DE CALDEIRARIA E;AGUAS CLARAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02748342.0002-09;BAIANA DE COLCHOES E;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;40521825.0001-76;DE CONFECCOES MARLU LTDA;LOBATO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15177181.0001-01;E COMERCIO ASCKI LTDA;AGUA DE MENINO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13141929.0001-82;INDUSTRIA DE PAES E;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01820565.0001-88;ART ARTEFATOS DE ACO INOX;LIBERDADE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00374278.0001-29;NORPROJ INSPE ß√O CONSULTORIA;SAUDE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;14399448.0001-34;- INDUSTRIA DE PALSTICOS;GRANJAS RURAIS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07656156.0001-74;DE R LORENZO ME;JARDIM CAJAZEIRAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13396700.0001-99;BOMFIM DA ILVA LTDA;IAPI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06223781.0001-60;DO BRASIL AGROQUIMICA LTDA .;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02669629.0001-54;& V J”IAS LTDA ME;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05851648.0001-95;SUPIMPA TECNOLOGIA EM SERVICOS;CALABETAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13779430.0001-03;AMORIM DE OLIVEIRA NETO ME;ITAPUA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06090764.0001-00;DE JESUS;SAO CRISTOVAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01912524.0001-11;INFORMATICA E SERVICOS LTDA;BARROS REIS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;63244834.0001-62;CESAR SANTOS SOUZA;TABOAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06912030.0001-50;JANE DA SILVA DE SALVADOR;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05912926.0001-77;MINERACAO LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04700400.0001-60;INDUSTRIA E COMERCIO DE CONFEC«OES;NOVA BRASILIA DE VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03400949.0001-77;INDUSTRIA E COMERCIO LTDA;GRANJAS RURAIS PRES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08195676.0001-90;MANUTEN ß√O LTDA;MARES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07093417.0001-95;ODONTOLOGICO ANDRE;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04011170.0001-22;BRASIL S . A .;GRANJAS RURAIS PRES .;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08759218.0001-36;MINERACAO LTDA;CHAME CHAME;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01788506.0001-70;¨ NIOS S√O MATEUS LTDA;NARANDIBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;33829177.0001-54;INDUSTRIA E COMERCIO;RIBEIRA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04240429.0001-07;LTDA;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;33799214.0001-29;NAVAL LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02850748.0001-09;TEXTIL INDUSTRIA LTDA;GRANJAS RURAIS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03607569.0001-08;INDUSTRIA E COMERCIO DE;NOVA BRASILIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02685309.0001-98;E FIOS DO NORDESTE INDUSTRIA;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00066716.0001-91;INFORMATICA COMERCIO E REPRES .;C . DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;11156249.0001-07;INDUSTRIA E COMERCIO DE;ENGENHO VELHO DE BR;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00339082.0001-01;COMERCIO E IND DE CONFECCOES;BARRIS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;10566760.0001-14;RIBEIRO COELHO ME;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08213040.0001-23;PREST . DE SERV EMB E ALUG;ITAPAGIPE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;10339816.0001-06;CAROLINA JONES DE LIMA;MATATU;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06912415.0001-18;INDUSTRIA DE TAPETES LTDA;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07063991.0001-09;SA;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;96762281.0001-99;VIT”RIA SERVI«OS DE BORDADOS;PERO VAZ;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00205600.0001-96;DE LOURDES PITA ME;IMBUI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03083091.0001-64;QUADROS ANDRADE;PAU MIUDO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06194458.0001-05;INDUSTRIA E COMERCIO DE;RETIRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;09510319.0001-31;IND E COM E SERVS DE;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03548976.0001-91;& ART SERVICOS LTDA ME;URUGUAI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15984826.0001-00;METALURGICA DA BAHIA S / A;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;33899337.0001-31;ª RGICA SQUADRILAR LTDA;MASSARANDUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08638980.0001-64;;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;40624975.0001-05;SOMEQMA LTDA;CEASA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00918299.0001-68;INDUSTRIAL LTDA .;NOVA BRASILIA DE VAL…RIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13060983.0001-01;DO BRASIL EQUIP DE PETROLEO LTDA;S√O TOM… DE PARIPE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13194410.0001-62;DO OESTE LTDA;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15153265.0001-05;ANDAIMES E EQUIPAMENTOS LTDA -;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03763491.0001-10;CANUELAS LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02464420.0001-54;LINHAS DE MONTAGEM LTDA;COSTA AZUL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08597656.0001-45;DO BARRO PETROLEO E GAS SA;CAMDAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06130455.0001-08;BRASIL INDUSTRIA COMERCIO E;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04823733.0001-87;DO NORDESTE EMBALAGENS;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03243846.0001-40;ARAUJO INDUSTRIA E COM…RCIO;IMBUI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04130157.0001-92;INDUSTRIA COMERCIO E;SAO CRISTOVAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02685740.0001-34;SAFE COMERCIO E SERVICOS LTDA;PERNAMBUES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;11800632.0001-56;DE MADEIRA COMERCIO DE;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15151269.0001-46;DE PALMA S / A AGROINDUSTRIAL;CENTRO EMPRESARIAL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07946043.0001-03;SILVA E CIA LTDA ME;LIBERDADE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08218690.0001-61;METALURGICA LTDA;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03689318.0001-10;BIOM…DICA COM SERV E REPRES;MATATU;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04464165.0001-75;LABORATORIO ESPECIALIZADO EM;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;09222240.0001-05;& B PRODUTOS E SERVI«OS PARA;BOCA DA MATA DE VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01910754.0001-41;° O E MAIS COM…RCIO DE ALIMENTOS;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15108772.0001-19;FAVORITA LTDA;CAMPO GRANDE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;14773428.0001-81;VALERIA INDUSTRIA E COMERCIO;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08739486.0001-96;BAHIA MINERACAO LTDA;CAM DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07119234.0001-00;PETR”LEO E G S LTDA;ONDINA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02274760.0001-12;ITALIA PANIFICADORA LTDA;PATAMARES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02214604.0001-66;NORDESTE INDUSTRIA E COMERCIO;PIRAJ;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05951811.0001-91;MATERIAIS PARA MARCENARIA;URUGUAI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15221575.0001-01;BAHIA LTDA;RETIRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03446950.0001-32;MARIA GUANAIS AGUIAR FAUSTO;VILA LAURA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;14689756.0001-02;CARANGI LTDA;CIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15851413.0001-57;VALERIA S . A;VALERIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01791906.0001-34;OLIVEIRA SOUZA DE SALVADOR;VILA LAURA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08878968.0001-27;SANTOS EDITORA LTDA;PITUBA ( INICIO );2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08881729.0001-26;IND DE COMPRESSAS E OUTROS PROD;CAMINHO DE AREIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07551590.0001-90;BORGES FABRICA DE CONFEC«¥ ES;FAZENDA COUTOS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02803064.0001-56;CRIATIVA NORDESTE LTDA;SANTO ANTONIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;10433291.0001-65;PERFURA«¥ ES LTDA;SUSSUARANA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;10612568.0001-17;SERVICOS NAUTICOS LTDA;RIBEIRA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06320034.0001-40;FARDA PROFISSIONAIS;ALTO DO PERU;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;16076804.0001-04;PL STICOS E QUIMICA DO NE;PIRAJ;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03911991.0001-52;LINHAS DE MONTAGEM LTDA;COSTA AZUL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15104540.0001-92;IMPORTACAO IND E COM LTDA;CAL«ADA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07226175.0001-60;INDUSTRIA E COMERCIO DE;CAMPINAS DE PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;34187955.0001-11;MECANICA LTDA;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15220312.0001-88;ARTEFATOS DE CIMENTO LTDA EPP;PARIPE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08785761.0001-08;PRESTACAO DE SERVCO E;NAZARE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;00075645.0001-93;INDUSTRIA E COMERCIO DE;GRANJAS RURAIS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;34360594.0001-63;INDUSTRIA E COMERCIO LTDA-PP;RIBEIRA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01254359.0001-58;COMERCIO E INDUSTRIA DE CONFEC ß;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;10156984.0001-58;DE MOVEIS LTDA ME;CAM DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07588370.0001-30;CONFECCAO DE ARTEFATOS EM COUROS;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03879023.0001-06;SA INDUSTRIA E COMERCIO;RETIRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15105851.0001-76;DA BAHIA LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06188611.0001-91;NORDESTE COM…RCIO E INSTALA«¥;SANTA CRUZ;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13313319.0001-19;OLIVEIRA SOUZA ARAUJO;CAJAZEIRAS OITO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04847892.0001-11;LTDA;VASCO DA GAMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;32651374.0001-63;INDUSTRIA E COMERCIO;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13493275.0001-56;INDUSTRIA COMERCIO DE PISOS;AGUAS CLARAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04390531.0001-99;VERMELHO DELICATESSEN LTDA;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;33871336.0001-89;METALURGICA LTDA;SAO CRISTOVAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;96719828.0001-73;PROFISSIONAIS VEST LTDA;JARDIM CRUZEIRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08587819.0001-09;IND E COM DE CONFECCOES LTDA;MARES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13663067.0001-58;LETREIRO A GAS NEON;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15137300.0001-94;DI SANO ARTEFATOS DE GESSO;CIDADE NOVA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;96743695.0001-70;CALASANS DE S . A DE ALMEIDA EPP;MATATU BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06066434.0001-70;VIDROS IND COM . IMP E EXEP DE;IAPI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;34417584.0001-17;SERVICOS FARMACEURICOS LTDA;AQUIDABA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;02313600.0001-35;TOSHIBA BAHIA S / A .;AGUAS CLARAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;14437230.0001-27;SERVI«OS DE INSTALA«¥ ES;CANDEAL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01189258.0001-40;MARQUES SERVI«OS ESPECIALIZADOS;SAO TOME DE PARIPE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;08908757.0001-90;FABRICA ß√O COM . E SERV . DE;PARALELA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03813835.0001-59;ROUPAS PROFISSIONAIS LTDA;CANDEAL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13604640.0001-52;GRAFICA E EDITORA LTDA;BOMFIM;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05257764.0001-80;& OLIVEIRA ARTEFATOS DE;AGUAS CLARAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07555947.0001-08;SERVI«OS DE CONFEITARIA LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07034569.0001-17;DA BAHIA IND E COM LTDA;LOBATO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;06859889.0001-43;INDUSTRIA E COMERCIO DE;PLATAFORMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;07062609.0001-34;BEACHT IND E COM DE CONFEC ß;NOVA BRASILIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;04148221.0001-62;COMERCIO E SERVICOS GRAFICOS;GRA«A;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05211440.0001-01;& D BRASIL LTDA;FAZENDA COUTOS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;73506941.0001-75;REIS & CIA LTDA ME;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;33916073.0001-87;MORENA COM E SERV DE ARTEF DE;CAMPO GRANDE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;05419141.0001-67;PRODUTOS METALICOS ESPECIAIS;CAMPINAS DE PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;03702972.0001-16;TEC . EM QUADROS;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15252141.0001-79;CART ¥ ES LTDA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;01405688.0001-52;TECNOLOGIA E CONSTRUCOES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;15659931.0001-73;EMBALAGENS LTDA;PORTO SECO PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;13503206.0001-86;NORTE INDUSTRIA COMERCIO E;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Salvador;32878589.0001-11;INDUSTRIA E COM…RCIO DE;MATAT ª;2011
