sigla da uf;nome da uf;codigo da agencia;nome da agencia;codigo do municipio;nome do municipio;cnpj;razao social;bairro;Ano do RelatÛrio
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;13028840.0001-04;TROPICAL MOTOS LTDA;RODOVIA BR 407 , S / N - KM 127 , 5 - ALTO DA RAINHA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;02787576.0001-76;BAHIABEER DISTRIBUIDORA DE BEBIDAS LTDA;AV . JK , 1450 - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;63246490.0001-20;KEMIGAS COMERCIO DE GAS BAHIA LTDA;AV PANHOSSI , 50 - JARDIM LIBERDADE;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;03416037.0001-93;MOTO SUL PE«AS E SERVI«OS LTDA;AV PRESIDENTE GET⁄LIO VARGAS , 1414 - VILA S√O JOS…;2011
BA;BAHIA;29.32903.00;Valen«a;29.32903.05;Valen«a;13850516.0001-77;RAMIRO CAMPELO COM…RCIO DE UTILIDADES LTDA;RUA TEIXEIRA DE FREITAS , 121 - CENTRO;2011
BA;BAHIA;29.33307.00;Vit”ria da Conquista;29.33307.05;Vit”ria da;01276519.0001-60;ATLANTA VEICULOS LTDA;AVENIDA PRESIDENTE DUTRA , 5000 - FELICIA;2011
BA;BAHIA;29.33307.00;Vit”ria da Conquista;29.33307.05;Vit”ria da;06186816.0001-38;AUTO POSTO SAO JORGE LTDA;ROD BR 116 KM 840 , S / N - LAGOA DAS FLORES;2011
BA;BAHIA;29.33307.00;Vit”ria da Conquista;29.33307.05;Vit”ria da;14273817.0001-48;CABRAL E SOUSA LTDA;AVENIDA REGIS PACHECO , 67 - CENTRO;2011
BA;BAHIA;29.33307.00;Vit”ria da Conquista;29.33307.05;Vit”ria da;16184178.0001-70;COMPE«AS COMERCIO DE PE«AS LTDA;AV PRESIDENTE DUTRA , S / N - BR 116 , KM 1071 - PATAGONIA;2011
BA;BAHIA;29.33307.00;Vit”ria da Conquista;29.33307.05;Vit”ria da;06104356.0001-51;LGR COM ATACAD DE PROD FARMACEUTICOS LTDA;AVENIDA SANTA MARTA , 295 - SUMARE;2011
BA;BAHIA;29.33307.00;Vit”ria da Conquista;29.33307.05;Vit”ria da;04357900.0001-41;LUFARMA DISTRIBUIDORA FARMACEUTICA LTDA;AVENIDA CRESCENCIO SILVEIRA , 86 - SAO VICENTE;2011
BA;BAHIA;29.33307.00;Vit”ria da Conquista;29.33307.05;Vit”ria da;09172150.0001-57;PROGRESSO LOGISTICA E DISTRIBUI ß√O LTDA .;RUA JOS… PEQUENO , 54 - A - JUREMA;2011
BA;BAHIA;29.33307.00;Vit”ria da Conquista;29.33307.05;Vit”ria da;13456165.0001-14;RODALEVE COMERCIAL DE MOTOS LTDA;AVENIDA PRESIDENTE DUTRA , 2879 - DEPARTAMENTO;2011
